final_psx_address,beta_psx_address,repo_function,file,line,markers,comment,mapping_status,ghidra_entry,ghidra_name,body_size,called_functions,callers,rename_candidate
0x800785d0,0x8007658c,mTranslateXYZ,SPEC_PSXPC_N/MATHS.C,305,<;<,"7658C(<), 785D0(<) (!)",mapped,0x800785d0,FUN_800785d0,272,,FUN_8002ef8c;FUN_80035194;FUN_80036b0c;FUN_8003caf4;FUN_800509f8;FUN_80064b1c;FUN_800790e0;FUN_800885f0;FUN_8008f97c;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80092e10;FUN_80093154;FUN_8009323c,yes
0x800789e0,0x8007699c,mLoadMatrix,SPEC_PSXPC/MATHS.C,392,<;<,"7699C(<), 789E0(<) TOCHECK",mapped,0x800789e0,FUN_800789e0,72,,FUN_8003c890;FUN_80078564;FUN_80078dd0,yes
0x800789e0,0x8007699c,mLoadMatrix,SPEC_PSXPC_N/MATHS.C,980,<;<;F,"7699C(<), 789E0(<) (F)",mapped,0x800789e0,FUN_800789e0,72,,FUN_8003c890;FUN_80078564;FUN_80078dd0,yes
0x80078a28,0x800769e4,mCopyMatrix,SPEC_PSXPC/MATHS.C,400,<;<;F,"769E4(<), 78A28(<) (F) TOCHECK",mapped,0x80078a28,FUN_80078a28,68,,FUN_8002ef8c;FUN_80036b0c;FUN_800509f8;FUN_80064b1c;FUN_8008c968;FUN_800908a4;FUN_80090bf8;FUN_8009323c,yes
0x80078a28,0x800769e4,mCopyMatrix,SPEC_PSXPC_N/MATHS.C,1085,<;<;F,"769E4(<), 78A28(<) (F)",mapped,0x80078a28,FUN_80078a28,68,,FUN_8002ef8c;FUN_80036b0c;FUN_800509f8;FUN_80064b1c;FUN_8008c968;FUN_800908a4;FUN_80090bf8;FUN_8009323c,yes
0x80078b38,0x80076af4,mSetTrans,SPEC_PSXPC/MATHS.C,420,<;<,"76AF4(<), 78B38(<) TOCHECK",mapped,0x80078b38,FUN_80078b38,32,,FUN_8002ef8c;FUN_80035194;FUN_80036f3c;FUN_8003c890;FUN_8004b86c;FUN_80064b1c;FUN_8009048c;FUN_800908a4;FUN_80093154,yes
0x80078b38,0x80076af4,mSetTrans,SPEC_PSXPC_N/MATHS.C,1108,<;<,"76AF4(<), 78B38(<)",mapped,0x80078b38,FUN_80078b38,32,,FUN_8002ef8c;FUN_80035194;FUN_80036f3c;FUN_8003c890;FUN_8004b86c;FUN_80064b1c;FUN_8009048c;FUN_800908a4;FUN_80093154,yes
0x800796bc,0x80077678,mGetAngle,SPEC_PSXPC/MATHS.C,79,<;<;F,"77678(<), 796BC(<) (F)",mapped,0x800796bc,FUN_800796bc,176,,FUN_8001d6cc;FUN_8004d198;FUN_80052984;FUN_8007ce40;FUN_8008d660,yes
0x800796bc,0x80077678,mGetAngle,SPEC_PSXPC_N/MATHS.C,65,<;<;F,"77678(<), 796BC(<) (F)",mapped,0x800796bc,FUN_800796bc,176,,FUN_8001d6cc;FUN_8004d198;FUN_80052984;FUN_8007ce40;FUN_8008d660,yes
0x80079b30,0x80077aec,mQuickW2VMatrix,SPEC_PSXPC_N/MATHS.C,15,<;<,"77AEC(<), 79B30(<)",mapped,0x80079b30,FUN_80079b30,236,,FUN_8002cd88;FUN_8003c890;FUN_8004878c;FUN_800645e0,yes
0x80079c1c,0x80077bd8,AlterFOV,GAME/CAMERA.C,1143,<;<;F,"77BD8(<), 79C1C(<) (F)",mapped,0x80079c1c,FUN_80079c1c,72,,FUN_80019964;FUN_8001d6cc;FUN_80025cb8;FUN_80028f60;FUN_8002c6ec;FUN_80037b48;FUN_800383d0;FUN_8003c478;FUN_80064b1c,yes
0x8007a810,0x800787cc,GetDoor,GAME/CONTROL.C,4197,<;<;F,"787CC(<), 7A810(<) (F)",mapped,0x8007a810,FUN_8007a810,172,,FUN_8001e748;FUN_8004ce9c;FUN_8007a998,yes
0x8007a998,0x80078954,GetFloor,GAME/CONTROL.C,3696,<;<;F,"78954(<), 7A998(<) (F)",mapped,0x8007a998,FUN_8007a998,636,FUN_8007a810;FUN_8007a8bc;FUN_8007ac14,FUN_80011860;FUN_8001194c;FUN_80012600;FUN_800141b4;FUN_80014738;FUN_80016190;FUN_80016f30;FUN_8001720c;FUN_800172d4;FUN_8001b16c;FUN_8001d070;FUN_8001d6cc;FUN_8001e5f8;FUN_8001fe70;FUN_80020bb8;FUN_800233d8;FUN_80023654;FUN_80024730;FUN_80024898;FUN_800250e4;FUN_80025bc8;FUN_80025d74;FUN_800265c4;FUN_80026a48;FUN_80026fac;FUN_80027fac;FUN_80028848;FUN_80028d70;FUN_80028f60;FUN_80029950;FUN_8002c2c8;FUN_800313a4;FUN_80031460;FUN_800347d0;FUN_80035e34;FUN_800383d0;FUN_8003bc04;FUN_800433e0;FUN_800436a0;FUN_80045898;FUN_80045994;FUN_80045c54;FUN_8004729c;FUN_8004878c;FUN_80048de8;FUN_8004a020;FUN_8004ac9c;FUN_8004b95c;FUN_8004ce9c;FUN_8004ea64;FUN_8004f5b8;FUN_8004fe08;FUN_800518b4;FUN_80054f6c;FUN_800563ec;FUN_80056520;FUN_80056648;FUN_800566dc;FUN_800587f4;FUN_80059b9c;FUN_80059f50;FUN_8005b1f4;FUN_8005b284;FUN_8005c0f8;FUN_8005c47c;FUN_8005d494;FUN_8007b4a4;FUN_8007b5bc;FUN_8007b840;FUN_8007b8b4;FUN_8007bb38;FUN_8007bb8c;FUN_8007ccb4;FUN_8007d254;FUN_8007d98c;FUN_8007e5d0;FUN_80084c44;FUN_80084d6c;FUN_800879b0;FUN_800888fc;FUN_800899bc;FUN_80089d0c;FUN_80089e6c;FUN_8008a18c;FUN_8008db08;FUN_8008dbf8;FUN_8008df58;FUN_8008f178;FUN_80090f44,yes
0x8007acb8,0x80078c74,GetHeight,GAME/CONTROL.C,3428,<;<;F,"78C74(<), 7ACB8(<) (F)",mapped,0x8007acb8,FUN_8007acb8,320,FUN_8007ac14,FUN_80011860;FUN_80012600;FUN_800141b4;FUN_800172d4;FUN_8001b16c;FUN_8001d070;FUN_8001d6cc;FUN_8001fe70;FUN_80023654;FUN_80024730;FUN_80024898;FUN_800250e4;FUN_80025bc8;FUN_80025d74;FUN_800265c4;FUN_80026a48;FUN_80026fac;FUN_80028848;FUN_80028d70;FUN_80029950;FUN_800313a4;FUN_80031460;FUN_800347d0;FUN_80035e34;FUN_8003bc04;FUN_800433e0;FUN_80045898;FUN_80045994;FUN_80045c54;FUN_8004729c;FUN_80048de8;FUN_8004a020;FUN_8004b95c;FUN_8004ce9c;FUN_8004ea64;FUN_8004fe08;FUN_80054f6c;FUN_800563ec;FUN_80056520;FUN_80056648;FUN_800587f4;FUN_80059b9c;FUN_80059f50;FUN_8005b1f4;FUN_8005b284;FUN_8005c0f8;FUN_8005c47c;FUN_8007b860;FUN_8007bb58;FUN_8007bb8c;FUN_8007ccb4;FUN_8007d254;FUN_8007d98c;FUN_8007e5d0;FUN_80084c44;FUN_80084d6c;FUN_800888fc;FUN_800899bc;FUN_80089d0c;FUN_80089e6c;FUN_8008a18c;FUN_80090f44,yes
0x8007acb8,0x80078c74,GetHeight,SPEC_PSXPC_N/GETSTUFF.C,689,<;<;F,"78C74(<), 7ACB8(<) (F)",mapped,0x8007acb8,FUN_8007acb8,320,FUN_8007ac14,FUN_80011860;FUN_80012600;FUN_800141b4;FUN_800172d4;FUN_8001b16c;FUN_8001d070;FUN_8001d6cc;FUN_8001fe70;FUN_80023654;FUN_80024730;FUN_80024898;FUN_800250e4;FUN_80025bc8;FUN_80025d74;FUN_800265c4;FUN_80026a48;FUN_80026fac;FUN_80028848;FUN_80028d70;FUN_80029950;FUN_800313a4;FUN_80031460;FUN_800347d0;FUN_80035e34;FUN_8003bc04;FUN_800433e0;FUN_80045898;FUN_80045994;FUN_80045c54;FUN_8004729c;FUN_80048de8;FUN_8004a020;FUN_8004b95c;FUN_8004ce9c;FUN_8004ea64;FUN_8004fe08;FUN_80054f6c;FUN_800563ec;FUN_80056520;FUN_80056648;FUN_800587f4;FUN_80059b9c;FUN_80059f50;FUN_8005b1f4;FUN_8005b284;FUN_8005c0f8;FUN_8005c47c;FUN_8007b860;FUN_8007bb58;FUN_8007bb8c;FUN_8007ccb4;FUN_8007d254;FUN_8007d98c;FUN_8007e5d0;FUN_80084c44;FUN_80084d6c;FUN_800888fc;FUN_800899bc;FUN_80089d0c;FUN_80089e6c;FUN_8008a18c;FUN_80090f44,yes
0x8007b4a4,0x80079460,LOS,GAME/CONTROL.C,4247,<;<;F,"79460(<), 7B4A4(<) (F)",mapped,0x8007b4a4,FUN_8007b4a4,248,FUN_8007a998;FUN_8007b59c;FUN_8007b894;FUN_8007bb8c,FUN_80014a78;FUN_8001fe70;FUN_80027af0;FUN_80029820;FUN_8002ab68;FUN_80035878;FUN_80047d00;FUN_80047f8c;FUN_80050c40;FUN_80050d50;FUN_8005d494,yes
0x8007b5b4,0x8007b5b4,if,SPEC_PSXPC_N/COLLIDE_S.C,671,,loc_7B5B4,repo_only,,,,,,
0x8007d254,0x8007b210,GetCollisionInfo,SPEC_PSXPC_N/COLLIDE_S.C,475,,"7B210, 7D254",mapped,0x8007d254,FUN_8007d254,1848,FUN_8007a998;FUN_8007acb8;FUN_8007b0a4;FUN_8007d0c0;FUN_8007d98c;FUN_8007da78;FUN_8007daac,FUN_80011814;FUN_800145e4;FUN_800148cc;FUN_80014c74;FUN_80015370;FUN_80015530;FUN_80015748;FUN_800158a4;FUN_80016200;FUN_80016320;FUN_80016510;FUN_8001695c;FUN_80016dc8;FUN_80018670;FUN_8002a500;FUN_8004ba6c;FUN_8004d198;FUN_8004d954;FUN_8007e1fc,yes
0x8007d48c,0x8007d48c,GetChange,SPEC_PSXPC_N/CONTROL_S.C,30,,7D48C,repo_only,,,,,,
0x8007d53c,0x8007d53c,AnimateLara,SPEC_PSXPC_N/CONTROL_S.C,80,<,7D53C(<),repo_only,,,,,,
0x8007df00,0x8007df00,HorClipXY,SPEC_PSXPC_N/DRAWSKY.C,254,F,"7DF00, ? (F)",repo_only,,,,,,
0x8007df30,0x8007beec,ShiftItem,GAME/COLLIDE.C,390,<;<;F,"7BEEC(<), 7DF30(<) (F)",mapped,0x8007df30,FUN_8007df30,64,,FUN_80011a48;FUN_80011dc8;FUN_80011e70;FUN_80012170;FUN_800129b4;FUN_80012bc8;FUN_800145e4;FUN_800148cc;FUN_80014c74;FUN_80015370;FUN_80015748;FUN_80015f90;FUN_8001695c;FUN_80018578;FUN_80018670;FUN_80018e40;FUN_8001bc10;FUN_8001bda8;FUN_8001c3e4;FUN_8001c4b8;FUN_8004ba6c;FUN_8004d198;FUN_8004d954,yes
0x8007e5d0,0x8007c58c,UpdateLaraRoom,GAME/COLLIDE.C,399,<;<;F,"7C58C(<), 7E5D0(<) (F)",mapped,0x8007e5d0,FUN_8007e5d0,124,FUN_8007a998;FUN_8007acb8;FUN_8007e64c,FUN_800142d8;FUN_8002a500;FUN_8004ac9c;FUN_8004c418;FUN_8004d564;FUN_8004d690;FUN_8004dae8;FUN_8007e1fc;FUN_8007f580,yes
0x8007e5d0,0x8007c58c,UpdateLaraRoom,SPEC_PSXPC_N/COLLIDE_S.C,53,,"7C58C, 7E5D0",mapped,0x8007e5d0,FUN_8007e5d0,124,FUN_8007a998;FUN_8007acb8;FUN_8007e64c,FUN_800142d8;FUN_8002a500;FUN_8004ac9c;FUN_8004c418;FUN_8004d564;FUN_8004d690;FUN_8004dae8;FUN_8007e1fc;FUN_8007f580,yes
0x8007e64c,0x8007c608,ItemNewRoom,GAME/ITEMS.C,440,<;<;F,"7C608(<), 7E64C(<) (F)",mapped,0x8007e64c,FUN_8007e64c,224,,FUN_8001d5b4;FUN_80020d54;FUN_80023654;FUN_80024730;FUN_80024a70;FUN_80024ca0;FUN_80025bc8;FUN_8002c110;FUN_8002dea4;FUN_80035e34;FUN_80039c38;FUN_800436a0;FUN_80048de8;FUN_8004f5b8;FUN_800518b4;FUN_80054f6c;FUN_800566dc;FUN_80059b9c;FUN_80059f50;FUN_8005b284;FUN_8005c0f8;FUN_8007e5d0,yes
0x8007e65c,0x8007e65c,IniPrim,SPEC_PSXPC_N/DRAWOBJ.C,735,<,7E65C(<),repo_only,,,,,,
0x8007e6c8,0x8007e6c8,InitSubDiv,SPEC_PSXPC_N/DRAWOBJ.C,617,<,7E6C8(<),repo_only,,,,,,
0x8007e830,0x8007e830,SubDiv3,SPEC_PSXPC_N/DRAWOBJ.C,906,<,7E830(<),repo_only,,,,,,
0x8007e8f4,0x8007e8f4,SubDiv4,SPEC_PSXPC_N/DRAWOBJ.C,798,<,7E8F4(<),repo_only,,,,,,
0x8007ed50,0x8007ed50,InitGT3,SPEC_PSXPC_N/DRAWOBJ.C,178,<;F,"7ED50(<), (F)",repo_only,,,,,,
0x8007ed78,0x8007ed78,InitGT4,SPEC_PSXPC_N/DRAWOBJ.C,147,<;F,"7ED78(<), (F)",repo_only,,,,,,
0x8007eecc,0x8007ce88,UpdateSky,SPEC_PSXPC/COLLIDE_S.C,6,<;<;F,"7CE88(<), 7EECC(<) (F)",mapped,0x8007eecc,FUN_8007eecc,124,,FUN_8001d6cc,yes
0x8007eecc,0x8007ce88,UpdateSky,SPEC_PSXPC_N/COLLIDE_S.C,14,<;<;F,"7CE88(<), 7EECC(<) (F)",mapped,0x8007eecc,FUN_8007eecc,124,,FUN_8001d6cc,yes
0x8007f9e4,0x8007f9e4,MakeMono,SPEC_PSXPC/DRAWOBJ.C,5,,7F9E4,repo_only,,,,,,
0x8007ff38,0x8007ff38,InitGT3_V2,SPEC_PSXPC_N/DRAWOBJ.C,16,<;F,7FF38(<) ? (F),repo_only,,,,,,
0x80080dd8,0x80080dd8,calc_animating_item_clip_window,SPEC_PSXPC_N/ANIMITEM.C,542,,80DD8,repo_only,,,,,,
0x800811fc,0x800811fc,mClipBoundingBox_AI,SPEC_PSXPC_N/ANIMITEM.C,866,,811FC,repo_only,,,,,,
0x8008139c,0x8008139c,GetBounds_AI,SPEC_PSXPC_N/ANIMITEM.C,17,,8139C,repo_only,,,,,,
0x80081468,0x80081468,GetFrames_AI,SPEC_PSXPC_N/ANIMITEM.C,368,,81468,repo_only,,,,,,
0x80081750,0x80081750,stash_the_info,SPEC_PSXPC_N/ANIMITEM.C,2008,,81750,repo_only,,,,,,
0x800817b0,0x800817b0,mRotX_AI,SPEC_PSXPC_N/ANIMITEM.C,231,,0x817B0,repo_only,,,,,,
0x80081858,0x80081858,mRotY_AI,SPEC_PSXPC_N/ANIMITEM.C,166,,0x81858,repo_only,,,,,,
0x800818fc,0x800818fc,mRotYXZ_AI,SPEC_PSXPC_N/ANIMITEM.C,535,,818FC,repo_only,,,,,,
0x80081918,0x80081918,mRotZ_AI,SPEC_PSXPC_N/ANIMITEM.C,298,,0x81918,repo_only,,,,,,
0x800819fc,0x800819fc,mRotSuperPackedYXZ_AI,SPEC_PSXPC_N/ANIMITEM.C,1172,,819FC,repo_only,,,,,,
0x80081a28,0x8007f9e4,MakeMono,SPEC_PSXPC_N/DRAWOBJ.C,2125,,"7F9E4, 81A28",mapped,0x80081a28,FUN_80081a28,240,,FUN_80060130,yes
0x80081ab0,0x80081ab0,mTranslateXYZ_AI,SPEC_PSXPC_N/ANIMITEM.C,404,,81AB0,repo_only,,,,,,
0x80081bbc,0x80081bbc,mmPushMatrix,SPEC_PSXPC/MATHS.C,509,<;F,81BBC(<) (F),repo_only,,,,,,
0x80081bbc,0x80081bbc,mmPushMatrix,SPEC_PSXPC_N/MATHS.C,1227,<;F,81BBC(<) (F),repo_only,,,,,,
0x80081c0c,0x80081c0c,mmPopMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,139,<,81C0C(<),repo_only,,,,,,
0x80081c18,0x80081c18,mLoadMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,104,<,81C18(<),repo_only,,,,,,
0x80081c60,0x80081c60,erk_interpolated,SPEC_PSXPC_N/ANIMITEM.C,1718,,81C60,repo_only,,,,,,
0x80081df4,0x80081df4,InitInterpolation_AI,SPEC_PSXPC_N/ANIMITEM.C,988,,81DF4,repo_only,,,,,,
0x80081e60,0x80081e60,iPushMatrix,SPEC_PSXPC/MATHS.C,477,<;<;F,"81E60(<), ?(<) (F)",repo_only,,,,,,
0x80081e60,0x80081e60,iPushMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,1678,,81E60,repo_only,,,,,,
0x80081eb0,0x80081eb0,iPopMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,1693,,81EB0,repo_only,,,,,,
0x80082110,0x80082110,SetRotation_I_AI,SPEC_PSXPC_N/ANIMITEM.C,1210,,82110,repo_only,,,,,,
0x80082140,0x80082140,iRotSuperPackedYXZ_AI,SPEC_PSXPC_N/ANIMITEM.C,1417,,82140,repo_only,,,,,,
0x800821d0,0x800821d0,iTranslateXYZ_AI,SPEC_PSXPC_N/ANIMITEM.C,1165,,821D0,repo_only,,,,,,
0x800821dc,0x800821dc,iTranslateXYZ2_AI,SPEC_PSXPC_N/ANIMITEM.C,1035,,821DC,repo_only,,,,,,
0x8008281c,0x8008281c,init_scratchpad,SPEC_PSXPC_N/ANIMITEM.C,2032,<;F,8281C(<) (F),repo_only,,,,,,
0x80082900,0x80082900,DrawAllAnimatingItems_ASM,SPEC_PSXPC_N/ANIMITEM.C,2212,<,82900(<),repo_only,,,,,,
0x80083434,0x80083434,if,SPEC_PSXPC_N/CALCHAIR.C,895,,loc_83434,repo_only,,,,,,
0x80083548,0x80081504,CalcAnimatingItem_ASM,SPEC_PSXPC_N/ANIMITEM.C,1847,<,"81504(<), 83548",mapped,0x80083548,FUN_80083548,992,FUN_80082e1c;FUN_80083240;FUN_800834ac;FUN_80083794;FUN_800837f4;FUN_8008389c;FUN_80083940;FUN_8008395c;FUN_80083a40;FUN_80083ad0;FUN_80083af4;FUN_80083c00;FUN_80083c50;FUN_80083e38;FUN_80083ea4;FUN_80083ef4;FUN_80083f54;FUN_80083ffc;FUN_800840a0;FUN_80084184;FUN_80084214;FUN_80084220;FUN_8008435c,FUN_80084684,yes
0x80084684,0x80082640,CalcAllAnimatingItems_ASM,SPEC_PSXPC_N/ANIMITEM.C,2089,,"82640, 84684",mapped,0x80084684,FUN_80084684,476,FUN_80083240;FUN_80083548;FUN_80083794;FUN_8008389c;FUN_80083ad0;FUN_80083c00;FUN_80083c50;FUN_80084860;FUN_80084944,FUN_800914b8,yes
0x80085414,0x80085414,InterpolateMatrix_CL,SPEC_PSXPC_N/CALCLARA.C,1208,,85414,repo_only,,,,,,
0x8008582c,0x8008582c,GetFrames,GAME/DRAW.C,112,,8582C,repo_only,,,,,,
0x8008582c,0x8008582c,GetFrames_CL,SPEC_PSXPC_N/CALCLARA.C,1874,,8582C,repo_only,,,,,,
0x8008582c,0x8008582c,GetFrames,SPEC_PSXPC_N/MATHS.C,2240,,8582C,repo_only,,,,,,
0x800858c8,0x800858c8,GetBestFrame,SPEC_PSXPC_N/CALCLARA.C,2167,<,858C8(<),repo_only,,,,,,
0x80085a58,0x80085a58,GetLaraJointPos,SPEC_PSXPC_N/CALCLARA.C,1971,F,85A58 (F),repo_only,,,,,,
0x80085b74,0x80083b30,phd_sqrt_asm,SPEC_PSXPC/MATHS.C,132,<;<;F,"83B30(<), 85B74(<) (F)",mapped,0x80085b74,FUN_80085b74,100,,FUN_80084d6c,yes
0x80085b74,0x80083b30,phd_sqrt_asm_CH,SPEC_PSXPC_N/CALCHAIR.C,20,<;<;F,"83B30(<), 85B74(<) (F)",mapped,0x80085b74,FUN_80085b74,100,,FUN_80084d6c,yes
0x80085b74,0x80083b30,mSqrt_2,SPEC_PSXPC_N/MATHS.C,158,<;<;F,"83B30(<), 85B74(<) (F)",mapped,0x80085b74,FUN_80085b74,100,,FUN_80084d6c,yes
0x80085b74,0x80083b30,phd_sqrt_asm,SPEC_PSXPC_N/MATHS.C,188,<;<;F,"83B30(<), 85B74(<) (F)",mapped,0x80085b74,FUN_80085b74,100,,FUN_80084d6c,yes
0x8008649c,0x8008649c,mSqrt_L,SPEC_PSXPC_N/LIGHT.C,74,F,8649C (F),repo_only,,,,,,
0x80086500,0x80086500,mNormaliseXYZ_L,SPEC_PSXPC_N/LIGHT.C,11,F,86500 (F),repo_only,,,,,,
0x8008669c,0x8008669c,S_CalculateStaticMeshLight,SPEC_PSXPC_N/LIGHT.C,115,<,8669C(<),repo_only,,,,,,
0x800877a8,0x80085764,InterpolateArmMatrix_CL,SPEC_PSXPC_N/CALCLARA.C,1474,F,"85764, 877A8 (F)",mapped,0x800877a8,FUN_800877a8,176,,FUN_80086394,yes
0x8008793c,0x800858f8,GetBoundsAccurate,SPEC_PC_N/CALCLARA.C,5,F,"858F8, 8793C (F)",mapped,0x8008793c,FUN_8008793c,116,FUN_80087870,FUN_80011f10;FUN_80012d04;FUN_80012fe4;FUN_800158a4;FUN_80018670;FUN_80018e40;FUN_80023654;FUN_80025bc8;FUN_80027fac;FUN_8002b09c;FUN_8002c504;FUN_8004b86c;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_8007bd68;FUN_8007df70;FUN_8008a55c,yes
0x8008793c,0x800858f8,GetBoundsAccurate,SPEC_PSXPC/CALCLARA.C,20,,"858F8, 8793C",mapped,0x8008793c,FUN_8008793c,116,FUN_80087870,FUN_80011f10;FUN_80012d04;FUN_80012fe4;FUN_800158a4;FUN_80018670;FUN_80018e40;FUN_80023654;FUN_80025bc8;FUN_80027fac;FUN_8002b09c;FUN_8002c504;FUN_8004b86c;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_8007bd68;FUN_8007df70;FUN_8008a55c,yes
0x8008793c,0x800858f8,GetBoundsAccurate,SPEC_PSXPC_N/CALCLARA.C,1909,,"858F8, 8793C",mapped,0x8008793c,FUN_8008793c,116,FUN_80087870,FUN_80011f10;FUN_80012d04;FUN_80012fe4;FUN_800158a4;FUN_80018670;FUN_80018e40;FUN_80023654;FUN_80025bc8;FUN_80027fac;FUN_8002b09c;FUN_8002c504;FUN_8004b86c;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_8007bd68;FUN_8007df70;FUN_8008a55c,yes
0x800879b0,0x8008596c,SetLaraUnderwaterNodes,GAME/LARA.C,6695,<;<;F,"8596C(<), 879B0(<) (F)",mapped,0x800879b0,FUN_800879b0,236,FUN_8007a998;FUN_80087a9c,FUN_800645e0,yes
0x80088d08,0x80086cc4,OptimiseOTagR,SPEC_PSXPC/SHADOWS.C,3,<;<,"86CC4(<), 88D08(<)",mapped,0x80088d08,FUN_80088d08,88,,FUN_8005f23c,yes
0x80088d08,0x80086cc4,OptimiseOTagR,SPEC_PSXPC_N/SHADOWS.C,75,<;<,"86CC4(<), 88D08(<)",mapped,0x80088d08,FUN_80088d08,88,,FUN_8005f23c,yes
0x8008c968,0x8008a924,DrawGunflashes,GAME/DRAW.C,202,<;<,8A924(<) 8C968(<),mapped,0x8008c968,FUN_8008c968,240,FUN_8005f6f8;FUN_80078514;FUN_80078564;FUN_80078848;FUN_80078a28;FUN_80080f08;FUN_80091240,FUN_80064b1c,yes
0x8008ca58,0x8008aa14,TriggerShatterSmoke,GAME/TOMB4FX.C,381,<;<;F,"8AA14(<), 8CA58(<) (F)",mapped,0x8008ca58,FUN_8008ca58,504,FUN_8008cc50;FUN_8008cc68,FUN_80036c5c,yes
0x8008d20c,0x8008b1c8,ClearFires,GAME/CONTROL.C,1532,<;<;F,"8B1C8(<), 8D20C(<) (F)",mapped,0x8008d20c,FUN_8008d20c,36,,FUN_8001d6cc,yes
0x8008d230,0x8008b1ec,ClearDynamics,GAME/CONTROL.C,1565,<;<;F,"8B1EC(<), 8D230(<) (F)",mapped,0x8008d230,FUN_8008d230,36,,FUN_8001d6cc,yes
0x8008d33c,0x8008b2f8,GetFreeSpark,GAME/TOMB4FX.C,275,<;<;F,"8B2F8(<), 8D33C(<) (F)",mapped,0x8008d33c,FUN_8008d33c,228,,FUN_8002f1e4;FUN_8002fa64;FUN_80031460;FUN_80031e00;FUN_800333ac;FUN_800336b4;FUN_80033ab8;FUN_80033db8;FUN_8003571c;FUN_80035e34;FUN_80036998;FUN_8003a388;FUN_8008d420;FUN_8008d6c0;FUN_8008dde0;FUN_8008e228;FUN_8008e3a0;FUN_8008e768;FUN_8008e914;FUN_8008ea9c,yes
0x8008def0,0x8008beac,GetFreeBubble,GAME/TOMB4FX.C,326,<;<;F,"8BEAC(<), 8DEF0(<) (F)",mapped,0x8008def0,FUN_8008def0,104,,FUN_8008df58,yes
0x8008df58,0x8008bf14,CreateBubble,GAME/TOMB4FX.C,356,<;<;F,"8BF14(<), 8DF58(<) (F)",mapped,0x8008df58,FUN_8008df58,244,FUN_8005f6d0;FUN_8007a998;FUN_8008def0,FUN_80032c90;FUN_80033db8;FUN_8008e04c;FUN_8008e228,yes
0x8008f374,0x8008f374,CalcClipWindow_ONGTE,SPEC_PSXPC/BUBBLES.C,17,,"8F374,",repo_only,,,,,,
0x8008f374,0x8008f374,CalcClipWindow_ONGTE,SPEC_PSXPC_N/BUBBLES.C,45,,"8F374,",repo_only,,,,,,
0x8008f718,0x8008d6d4,TriggerGunSmoke,GAME/EFFECT2.C,188,<;<;F,"8D6D4(<), 8F718(<) (F)",mapped,0x8008f718,FUN_8008f718,612,FUN_8005f6d0;FUN_8008cc68,FUN_8002d774;FUN_80042e44;FUN_80043c74;FUN_800451dc;FUN_8008f550,yes
0x8008fb90,0x8008db4c,PrintString,SPEC_PSXPC/FXTRIG.C,7,,"8DB4C, 8FB90",mapped,0x8008fb90,FUN_8008fb90,580,FUN_8008fdd4;FUN_8008fe00;FUN_8008ff20,FUN_800105c4;FUN_80010a84;FUN_8001d6cc;FUN_8002fd8c;FUN_8003b268;FUN_8003bc04;FUN_8003d7a4;FUN_8003e398;FUN_8003f230;FUN_80040fa8;FUN_80041b34;FUN_80061340;FUN_80061a68;FUN_80062190;FUN_800622c8;FUN_80062dc8;FUN_80063060;FUN_80063520;FUN_80063df4,yes
0x8008fb90,0x8008db4c,PrintString,SPEC_PSXPC_N/TEXT_S.C,196,,"8DB4C, 8FB90",mapped,0x8008fb90,FUN_8008fb90,580,FUN_8008fdd4;FUN_8008fe00;FUN_8008ff20,FUN_800105c4;FUN_80010a84;FUN_8001d6cc;FUN_8002fd8c;FUN_8003b268;FUN_8003bc04;FUN_8003d7a4;FUN_8003e398;FUN_8003f230;FUN_80040fa8;FUN_80041b34;FUN_80061340;FUN_80061a68;FUN_80062190;FUN_800622c8;FUN_80062dc8;FUN_80063060;FUN_80063520;FUN_80063df4,yes
0x8008fe00,0x8008ddbc,DrawChar,SPEC_PSXPC/TEXT_S.C,117,<;<;F,"8DDBC(<), 8FE00(<) (F)",mapped,0x8008fe00,FUN_8008fe00,288,,FUN_8008fb90,yes
0x8008fe00,0x8008ddbc,DrawChar,SPEC_PSXPC_N/TEXT_S.C,565,<;<;F,"8DDBC(<), 8FE00(<) (F)",mapped,0x8008fe00,FUN_8008fe00,288,,FUN_8008fb90,yes
0x8008ff20,0x8008dedc,GetStringLength,SPEC_PSXPC/TEXT_S.C,11,<;<,"8DEDC(<), 8FF20(<)",mapped,0x8008ff20,FUN_8008ff20,332,,FUN_80063df4;FUN_8008fb90;FUN_8009006c,yes
0x8008ff20,0x8008dedc,GetStringLength,SPEC_PSXPC_N/TEXT_S.C,401,<;<,"8DEDC(<), 8FF20(<)",mapped,0x8008ff20,FUN_8008ff20,332,,FUN_80063df4;FUN_8008fb90;FUN_8009006c,yes
